tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-notrain,qwen3-4b-notrain:369:6,369,0,0,0,0,2,36
qwen3-4b-notrain,qwen3-4b-notrain:378:6,378,2,0,0,0,23,44
qwen3-4b-notrain,qwen3-4b-notrain:401:2,401,2,0,0,0,1,14
qwen3-4b-notrain,qwen3-4b-notrain:408:3,408,0,0,0,0,16,62
qwen3-4b-notrain,qwen3-4b-notrain:425:3,425,0,0,0,0,3,40
qwen3-4b-notrain,qwen3-4b-notrain:439:6,439,0,0,0,0,20,56
qwen3-4b-notrain,qwen3-4b-notrain:465:2,465,1,0,0,0,13,59
qwen3-4b-notrain,qwen3-4b-notrain:465:3,465,0,0,0,0,16,59
qwen3-4b-notrain,qwen3-4b-notrain:469:4,469,2,0,0,0,7,97
qwen3-4b-notrain,qwen3-4b-notrain:481:7,481,0,0,0,0,7,63
qwen3-4b-notrain,qwen3-4b-notrain:496:0,496,6,0,0,0,2,61
qwen3-4b-notrain,qwen3-4b-notrain:496:5,496,1,0,0,0,13,61
qwen3-4b-notrain,qwen3-4b-notrain:519:2,519,2,0,0,0,4,20
qwen3-4b-notrain,qwen3-4b-notrain:521:5,521,6,0,0,0,5,74
qwen3-4b-notrain,qwen3-4b-notrain:531:2,531,2,0,0,0,30,91
qwen3-4b-notrain,qwen3-4b-notrain:569:2,569,0,0,0,0,3,127
qwen3-4b-notrain,qwen3-4b-notrain:592:4,592,0,0,0,0,24,71
qwen3-4b-notrain,qwen3-4b-notrain:600:6,600,1,0,0,0,12,55
qwen3-4b-notrain,qwen3-4b-notrain:610:4,610,2,0,0,0,1,71
qwen3-4b-notrain,qwen3-4b-notrain:612:2,612,6,0,0,0,7,116
qwen3-4b-notrain,qwen3-4b-notrain:616:0,616,1,0,0,0,0,71
qwen3-4b-notrain,qwen3-4b-notrain:616:6,616,0,0,0,0,3,71
qwen3-4b-notrain,qwen3-4b-notrain:642:0,642,1,0,0,0,2,34
qwen3-4b-notrain,qwen3-4b-notrain:671:0,671,3,0,0,0,13,41
qwen3-4b-notrain,qwen3-4b-notrain:684:7,684,0,0,0,0,12,65
qwen3-4b-notrain,qwen3-4b-notrain:694:3,694,1,0,0,0,10,52
qwen3-4b-notrain,qwen3-4b-notrain:702:2,702,0,0,0,0,1,69
qwen3-4b-notrain,qwen3-4b-notrain:702:7,702,0,0,0,0,1,69
qwen3-4b-notrain,qwen3-4b-notrain:710:1,710,19,0,0,0,2,67
qwen3-4b-notrain,qwen3-4b-notrain:710:6,710,1,0,0,0,2,67
qwen3-4b-notrain,qwen3-4b-notrain:712:0,712,25,22,0,0,4,63
qwen3-4b-notrain,qwen3-4b-notrain:721:5,721,2,0,0,0,19,76
qwen3-4b-notrain,qwen3-4b-notrain:722:3,722,0,0,0,0,1,25
qwen3-4b-notrain,qwen3-4b-notrain:730:1,730,0,0,0,0,10,78
qwen3-4b-notrain,qwen3-4b-notrain:753:2,753,2,0,0,0,7,34
qwen3-4b-notrain,qwen3-4b-notrain:770:2,770,0,0,0,0,10,91
qwen3-4b-notrain,qwen3-4b-notrain:774:5,774,2,0,0,0,0,66
qwen3-4b-notrain,qwen3-4b-notrain:789:3,789,0,0,0,0,18,70
qwen3-4b-notrain,qwen3-4b-notrain:825:2,825,1,0,0,0,3,66
qwen3-4b-notrain,qwen3-4b-notrain:844:0,844,3,0,0,0,4,70
qwen3-4b-notrain,qwen3-4b-notrain:874:1,874,0,0,0,0,10,52
qwen3-4b-notrain,qwen3-4b-notrain:885:1,885,0,0,0,0,10,61
qwen3-4b-notrain,qwen3-4b-notrain:887:2,887,1,0,0,0,0,55
qwen3-4b-notrain,qwen3-4b-notrain:894:0,894,0,0,0,0,8,59
qwen3-4b-notrain,qwen3-4b-notrain:911:2,911,0,0,0,0,6,33
qwen3-4b-notrain,qwen3-4b-notrain:911:7,911,0,0,0,0,7,33
qwen3-4b-notrain,qwen3-4b-notrain:917:4,917,0,0,0,0,16,82
qwen3-4b-notrain,qwen3-4b-notrain:958:7,958,10,0,0,0,3,74
qwen3-4b-notrain,qwen3-4b-notrain:973:5,973,2,0,0,0,27,130
qwen3-4b-notrain,qwen3-4b-notrain:990:1,990,0,0,0,0,14,34
qwen3-4b-notrain,qwen3-4b-notrain:998:0,998,6,0,0,0,18,88
qwen3-4b-notrain,qwen3-4b-notrain:1004:6,1004,0,0,0,0,1,28
qwen3-4b-notrain,qwen3-4b-notrain:1014:2,1014,0,0,0,0,2,62
qwen3-4b-notrain,qwen3-4b-notrain:1053:0,1053,0,0,0,0,7,69
qwen3-4b-notrain,qwen3-4b-notrain:1080:2,1080,2,0,0,0,6,38
qwen3-4b-notrain,qwen3-4b-notrain:1083:1,1083,0,0,0,0,19,42
qwen3-4b-notrain,qwen3-4b-notrain:1102:2,1102,2,0,0,0,20,103
