tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:325:2,325,0,0,0,0,4,30
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:325:4,325,0,0,0,0,5,30
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:325:6,325,18,0,0,0,4,30
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:332:3,332,1,0,0,0,14,46
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:333:6,333,11,0,0,0,8,45
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:345:0,345,1,0,0,0,7,86
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:348:3,348,2,0,0,0,3,31
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:353:0,353,10,6,0,1,18,26
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:353:1,353,1,0,0,0,11,26
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:353:5,353,0,0,0,0,14,26
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:353:6,353,3,0,0,0,16,26
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:355:1,355,15,0,0,0,10,56
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:355:3,355,0,0,0,0,10,56
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:355:4,355,2,0,0,0,12,56
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:362:3,362,0,0,0,0,25,46
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:363:4,363,6,0,0,0,10,73
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:367:5,367,13,0,0,0,7,15
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:369:0,369,0,0,0,0,11,36
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:369:7,369,0,0,0,0,10,36
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:376:2,376,4,0,0,0,17,69
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:376:4,376,2,0,0,0,12,69
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:380:2,380,7,0,0,0,16,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:380:5,380,538,0,0,0,13,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:380:7,380,2,0,0,0,19,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:384:7,384,0,0,0,0,15,48
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:391:1,391,36,17,0,1,9,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:391:3,391,25,0,0,0,6,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:391:4,391,0,0,0,0,7,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:395:0,395,560,0,0,0,2,19
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:395:7,395,0,0,0,0,2,19
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:399:1,399,0,0,0,0,5,42
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:399:6,399,12,0,0,0,4,42
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:399:7,399,0,0,0,0,8,42
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:400:6,400,0,0,0,0,12,43
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:403:1,403,0,0,0,0,4,19
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:409:5,409,5,0,0,0,8,41
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:409:6,409,379,0,0,0,7,41
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:420:0,420,1,0,0,0,27,77
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:420:1,420,2,0,0,0,26,77
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:420:7,420,4,0,0,0,39,77
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:432:4,432,0,0,0,0,7,46
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:436:1,436,414,0,0,0,19,37
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:436:2,436,26,22,0,6,19,37
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:436:6,436,1,0,0,0,18,37
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:453:5,453,0,0,0,0,39,57
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:458:7,458,476,0,0,0,7,34
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:465:0,465,5,0,0,0,10,59
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:467:7,467,51,0,0,0,5,31
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:469:4,469,21,0,0,0,28,97
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:472:2,472,4,0,0,0,18,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:475:1,475,0,0,0,0,9,27
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:475:5,475,0,0,0,0,13,27
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:483:7,483,2,0,0,0,10,46
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:489:0,489,0,0,0,0,3,59
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:489:5,489,3,0,0,0,12,59
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:489:7,489,3,0,0,0,5,59
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:491:4,491,3,0,0,0,10,39
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:496:5,496,0,0,0,0,11,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:499:0,499,7,5,0,0,23,47
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:499:1,499,13,0,0,0,21,47
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:508:0,508,22,0,0,0,33,61
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:510:3,510,0,0,0,0,1,30
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:511:0,511,561,0,0,0,23,73
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:513:1,513,362,0,0,0,11,64
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:519:0,519,0,0,0,0,2,20
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:519:2,519,0,0,0,0,3,20
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:519:4,519,427,2,0,0,2,20
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:521:3,521,3,0,0,0,6,74
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:521:7,521,15,0,0,0,7,74
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:526:2,526,491,0,0,0,24,75
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:530:0,530,503,0,0,0,34,65
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:531:1,531,0,0,0,0,5,91
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:531:7,531,385,0,0,0,4,91
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:539:0,539,17,0,0,0,15,72
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:539:1,539,0,0,0,0,5,72
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:547:0,547,288,0,0,0,13,83
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:548:0,548,13,0,0,0,0,47
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:548:1,548,23,9,0,0,9,47
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:548:7,548,2,0,0,0,6,47
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:553:0,553,29,0,0,0,15,52
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:553:7,553,1,0,0,0,13,52
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:558:5,558,35,0,0,0,33,82
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:560:2,560,2,0,0,0,20,53
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:568:1,568,22,0,0,0,6,35
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:568:3,568,16,0,0,0,2,35
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:568:7,568,400,0,0,0,9,35
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:576:5,576,17,0,0,0,13,83
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:585:3,585,37,33,0,6,18,64
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:590:1,590,449,0,0,0,1,41
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:590:2,590,360,0,0,0,4,41
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:590:5,590,0,0,0,0,1,41
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:590:6,590,10,0,0,0,1,41
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:591:0,591,27,0,0,0,4,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:591:1,591,11,0,0,0,10,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:591:2,591,435,0,0,0,3,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:591:5,591,491,0,0,0,1,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:591:7,591,56,0,0,0,4,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:604:4,604,20,0,0,0,32,126
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:605:5,605,3,0,0,0,13,102
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:605:6,605,6,0,0,0,11,102
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:610:6,610,5,0,0,0,2,71
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:617:4,617,8,0,0,0,9,79
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:617:7,617,1,0,0,0,9,79
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:623:0,623,9,0,0,0,14,46
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:632:1,632,75,0,0,0,7,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:632:3,632,37,0,0,0,16,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:632:4,632,354,0,0,0,11,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:632:6,632,42,0,0,0,6,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:632:7,632,98,0,0,0,13,40
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:640:4,640,8,0,0,0,32,77
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:644:0,644,30,0,0,0,10,69
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:644:1,644,12,0,0,0,7,69
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:644:6,644,11,0,0,0,4,69
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:647:3,647,2,0,0,0,9,44
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:647:4,647,667,0,0,0,12,44
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:650:0,650,4,0,0,0,23,42
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:651:0,651,23,0,0,0,13,73
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:651:2,651,2,0,0,0,15,73
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:651:5,651,28,0,0,0,10,73
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:651:7,651,36,0,0,0,11,73
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:652:0,652,35,0,0,0,60,97
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:654:7,654,666,0,0,0,7,27
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:657:1,657,3,0,0,0,20,43
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:657:2,657,1,0,0,0,17,43
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:657:7,657,4,0,0,0,10,43
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:664:2,664,2,0,0,0,17,53
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:664:4,664,442,0,0,0,20,53
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:664:6,664,0,0,0,0,17,53
qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s42:665:4,665,24,0,0,0,21,82
